,qid,order,query,qld.recip_rank
3730,812,bt_bing_malay,Total knee replacement surgery,1.0
3731,812,bt_bing_persian,Knee replacement surgery,1.0
3732,812,bt_bing_swahili,general knee replacement surgery,1.0
3733,812,bt_bing_tamil,Total Knee Replacement Surgery,1.0
3734,812,bt_nllb_arabic,Full knee replacement surgery,1.0
3735,812,bt_nllb_french,total knee replacement surgery,1.0
3736,812,bt_nllb_korean,Full knee replacement surgery,1.0
3737,812,bt_nllb_malay,total knee replacement surgery,1.0
3738,812,bt_nllb_persian,Knee replacement surgery,1.0
3739,812,bt_nllb_russian,General operation for knee replacement,1.0
3740,812,bt_nllb_swahili,knee surgery,1.0
3741,812,conceptnet.topn3,total knee replacement surgery amount leg joint operation,1.0
3742,812,docluster.topn10.3.qld,total knee replacement surgery you,1.0
3743,812,original,total knee replacement surgery,1.0
3744,812,rm3.topn10.10.0.5.qld,total knee replacement surgery claimant patient,1.0
3745,812,sensedisambiguation,total full knee stifle replacement surrogate surgery,1.0
3746,812,stem.krovetz,total knee replacement surgery,1.0
3747,812,stem.paicehusk,tot kne replac surgery,1.0
3748,812,stem.porter,total knee replac surgeri,1.0
3749,812,stem.porter2,total knee replac surgeri,1.0
3750,812,stem.sstemmer,total knee replacement surgery,1.0
3751,812,stem.trunc4,tota knee repl surg,1.0
3752,812,termluster.topn5.3.qld,total knee replacement surgery care function includ need physic physician year total surgic time therapi reason,1.0
3753,812,thesaurus.topn3,total knee replacement surgery,1.0
3754,812,thesaurus.topn3.replace,total knee replacement surgery,1.0
3755,812,wordnet.topn3,total knee replacement surgery summate add up entire articulatio genus human knee surrogate substitute operating theatre surgical operation operating room,1.0
3756,813,-1,Atlantic Intracoastal Waterway,1.0
3757,813,anchor.topn3.replace,spa hydromash kinderscoutian intracoastal waterway divide cut tschipey waterway hadeln,1.0
3758,813,bt_bing_french,Atlantic Intracoastal Waterway,1.0
3759,813,bt_bing_german,Inland Atlantic Waterway,1.0
3760,813,bt_bing_malay,Atlantic Intracoastal Waterway,1.0
3761,813,bt_bing_persian,the Atlantic Intracoastal Waterway,1.0
3762,813,bt_bing_russian,Atlantic Coastal Waterway,1.0
3763,813,bt_bing_swahili,Atlantic Intracoastal Waterway,1.0
3764,813,bt_bing_tamil,Atlantic Coastal Waterway,1.0
3765,813,bt_nllb_arabic,The inland waterway in the Atlantic Ocean,1.0
3766,813,bt_nllb_chinese_yue,Inland waterways in the Atlantic Ocean,1.0
3767,813,bt_nllb_french,The Atlantic Intracoastal Waterway,1.0
3768,813,bt_nllb_german,The Atlantic Intracoastal Waterway,1.0
3769,813,bt_nllb_malay,Inland waterway of the Atlantic,1.0
3770,813,bt_nllb_persian,The waterway into the Atlantic coast,1.0
3771,813,bt_nllb_russian,Inland waterways of the Atlantic,1.0
3772,813,bt_nllb_swahili,The Atlantic Waterway,1.0
3773,813,bt_nllb_tamil,The Atlantic coast waterway,1.0
3774,813,conceptluster.topn5.3.qld,atlantic intracoastal waterway,1.0
3775,813,conceptnet.topn3,atlantic intracoastal waterway ocean canal river,1.0
3776,813,docluster.topn10.3.qld,atlantic intracoastal waterway river waterwai florida,1.0
3777,813,glove.topn3,atlantic intracoastal waterway ocean pacific waterway skaht intracoastal,1.0
3778,813,glove.topn3.replace,ocean pacific waterway skaht intracoastal,1.0
3779,813,original,Atlantic Intracoastal Waterway,1.0
3780,813,relevancefeedback.topn10.qld,atlantic intracoastal waterway florida river waterwai associ mile barg port,1.0
3781,813,rm3.topn10.10.0.5.bm25,atlantic intracoastal waterway florida waterwai river port barg mile,1.0
3782,813,rm3.topn10.10.0.5.qld,atlantic intracoastal waterway florida waterwai river barg port mile,1.0
3783,813,sensedisambiguation,Atlantic Intracoastal Waterway,1.0
3784,813,sensedisambiguation.replace,atlantic Intracoastal waterway,1.0
3785,813,stem.krovetz,atlantic intracoastal waterway,1.0
3786,813,stem.porter,atlant intracoast waterwai,1.0
3787,813,stem.porter2,atlant intracoast waterway,1.0
3788,813,stem.sstemmer,atlantic intracoastal waterway,1.0
3789,813,tagmee.topn3,atlantic intracoastal waterway Intracoastal Waterway Intracoastal Waterway,1.0
3790,813,tagmee.topn3.replace,Intracoastal Waterway Intracoastal Waterway,1.0
3791,813,termluster.topn5.3.qld,atlantic intracoastal waterway waterwai water total waterwai water total,1.0
3792,813,thesaurus.topn3,atlantic intracoastal waterway,1.0
3793,813,thesaurus.topn3.replace,atlantic intracoastal waterway,1.0
3794,813,wordnet.topn3,atlantic intracoastal waterway Atlantic Ocean watercourse,1.0
3795,813,wordnet.topn3.replace,Atlantic Ocean intracoastal watercourse,1.0
3796,814,-1,Johnstown flood,1.0
3797,814,bt_bing_arabic,Johnstown flood,1.0
3798,814,bt_bing_chinese_simplified,Johnstown Flood,1.0
3799,814,bt_bing_french,Johnstown Flood,1.0
3800,814,bt_bing_german,Flooding in Johnstown,1.0
3801,814,bt_bing_korean,Johnstown Flooding,1.0
3802,814,bt_bing_malay,Johnstown floods,1.0
3803,814,bt_bing_persian,Flood Johnstown,1.0
3804,814,bt_bing_swahili,Johnstown Flood,1.0
3805,814,bt_bing_tamil,Johnstown flood,1.0
3806,814,bt_nllb_arabic,Johnstown floods,1.0
3807,814,bt_nllb_chinese_yue,Johnstown flood,1.0
3808,814,bt_nllb_french,Johnstown Flood,1.0
3809,814,bt_nllb_german,Johnstown Flood,1.0
3810,814,bt_nllb_korean,The Johnstown flood,1.0
3811,814,bt_nllb_malay,Flooding in Johnstown,1.0
3812,814,bt_nllb_persian,The Johnstown Flood,1.0
3813,814,bt_nllb_russian,Flooding in Johnstown,1.0
3814,814,bt_nllb_swahili,Floods in Johnstown,1.0
3815,814,bt_nllb_tamil,Johnstown Flood,1.0
3816,814,conceptluster.topn5.3.qld,johnstown flood johnstown flood,1.0
3817,814,conceptnet.topn3,johnstown flood fulton county flood tide,1.0
3818,814,docluster.topn10.3.qld,johnstown flood tour,1.0
3819,814,original,Johnstown flood,1.0
3820,814,relevancefeedback.topn10.qld,johnstown flood tour you,1.0
3821,814,rm3.topn10.10.0.5.bm25,johnstown flood park tour you nation,1.0
3822,814,rm3.topn10.10.0.5.qld,johnstown flood park tour you,1.0
3823,814,sensedisambiguation,Johnstown flood flood tide,1.0
3824,814,sensedisambiguation.replace,Johnstown flood tide,1.0
3825,814,stem.krovetz,johnstown flood,1.0
3826,814,stem.lovins,johnstown flood,1.0
3827,814,stem.paicehusk,johnstown flood,1.0
3828,814,stem.porter,johnstown flood,1.0
3829,814,stem.porter2,johnstown flood,1.0
3830,814,stem.sstemmer,johnstown flood,1.0
3831,814,tagmee.topn3,johnstown flood Johnstown Flood,1.0
3832,814,tagmee.topn3.replace,Johnstown Flood,1.0
3833,814,termluster.topn5.3.qld,johnstown flood flood call johnstown call,1.0
3834,814,thesaurus.topn3,johnstown flood,1.0
3835,814,thesaurus.topn3.replace,johnstown flood,1.0
3836,814,wiki.topn3,johnstown flood meteorology pennsylvania south fork dam johnstown flood,1.0
3837,814,wiki.topn3.replace,meteorology pennsylvania south fork dam johnstown flood,1.0
3838,814,word2vec.topn3,johnstown flood deluge,1.0
3839,814,word2vec.topn3.replace,johnstown deluge,1.0
3840,815,-1,Coast Guard rescues,0.125
3841,815,bt_nllb_korean,Coast Guard rescued him,1.0
3842,815,glove.topn3.replace,coastal guard rescues,1.0
3843,815,rm3.topn10.10.0.5.bm25,coast guard rescues i boat oper,1.0
3844,815,stem.trunc4,coas guar resc,1.0
3845,815,wordnet.topn3,coast guard rescues seacoast slide hold precaution guard duty deliverance deliver delivery,1.0
3846,815,wordnet.topn3.replace,seacoast glide sea coast hold safeguard guard duty deliverance deliver,1.0
3847,815,conceptnet.topn3,coast guard rescues beach ocean edge security person,0.5
3848,815,glove.topn3,coast guard rescues coastal,0.5
3849,815,sensedisambiguation,Coast slide Guard precaution rescues rescue,0.5
3850,815,bt_nllb_arabic,Saving the Coast Guard,0.3333
3851,815,bt_nllb_russian,Coast Guard is saving,0.3333
3852,815,bt_bing_arabic,Coast Guard Rescue Operations,0.25
3853,815,bt_bing_russian,Coast Guard Rescue Operations,0.25
3854,815,word2vec.topn3,coast guard rescues coastline coastal gaurd,0.25
3855,815,relevancefeedback.topn10.qld,coast guard rescues search,0.2
3856,815,bt_bing_chinese_simplified,Coast Guard rescue,0.125
3857,815,bt_bing_french,Coast Guard Rescues,0.125
3858,815,bt_bing_german,Coast Guard Rescue,0.125
3859,815,bt_bing_korean,Coast Guard Rescue,0.125
3860,815,bt_bing_malay,Coast Guard Rescue,0.125
3861,815,bt_bing_persian,Coast Guard Rescue,0.125
3862,815,bt_bing_swahili,Coast Guard rescues,0.125
3863,815,bt_bing_tamil,Coast Guard rescue,0.125
3864,815,bt_nllb_chinese_yue,Coast Guard rescue,0.125
3865,815,bt_nllb_german,Rescue of the Coast Guard,0.125
3866,815,bt_nllb_malay,The Coast Guard is rescuing,0.125
3867,815,bt_nllb_persian,Rescue of the Coast Guard,0.125
3868,815,bt_nllb_tamil,Coast Guard rescue,0.125
3869,815,conceptluster.topn5.3.qld,coast guard rescues,0.125
3870,815,docluster.topn10.3.qld,coast guard rescues,0.125
3871,815,original,Coast Guard rescues,0.125
3872,815,rm3.topn10.10.0.5.qld,coast guard rescues,0.125
3873,815,stem.krovetz,coast guard rescue,0.125
3874,815,stem.lovins,coast guard rescu,0.125
3875,815,stem.paicehusk,coast guard rescu,0.125
3876,815,stem.porter,coast guard rescu,0.125
3877,815,stem.porter2,coast guard rescu,0.125
3878,815,stem.sstemmer,coast guard rescue,0.125
3879,815,stem.trunc5,coast guard rescu,0.125
3880,815,tagmee.topn3,coast guard rescues,0.125
3881,815,thesaurus.topn3,coast guard rescues,0.125
3882,815,thesaurus.topn3.replace,coast guard rescues,0.125
3883,815,wiki.topn3,coast guard rescues,0.125
3884,816,-1,USAID assistance to Galapagos,1.0
3885,816,anchor.topn3,usaid assistance galapagos development research awards busi gisma,1.0
3886,816,bertqe.topn10.bm25,usaid assist ecuador u agenc,1.0
3887,816,bt_bing_arabic,USAID assistance to Galapagos,1.0
3888,816,bt_bing_chinese_simplified,USAID assistance to the Galapagos Islands,1.0
3889,816,bt_bing_french,USAID Assistance to the Galapagos,1.0
3890,816,bt_bing_german,USAID aid for Galapagos,1.0
3891,816,bt_bing_korean,U S Agency for International Development USAID support for the Galapagos,1.0
3892,816,bt_bing_malay,USAID Assistance to Galapagos,1.0
3893,816,bt_bing_persian,USAID s contribution to the Galapagos,1.0
3894,816,bt_bing_russian,USAID Assistance to the Galapagos Islands,1.0
3895,816,bt_bing_swahili,USAID support for Galapagos,1.0
3896,816,bt_bing_tamil,USAID Help for Galapagos,1.0
3897,816,bt_nllb_arabic,Assistance provided by the U S Agency for International Development to the Galapagos Islands,1.0
3898,816,bt_nllb_chinese_yue,USAID is helping Galapagos,1.0
3899,816,bt_nllb_french,Aid from USAID to the Galapagos,1.0
3900,816,bt_nllb_german,USAID aid to the Galapagos,1.0
3901,816,bt_nllb_korean,USAID support for the Galapagos region,1.0
3902,816,bt_nllb_malay,USAID aid to the Galapagos,1.0
3903,816,bt_nllb_persian,USAID aid to the Galapagos,1.0
3904,816,bt_nllb_russian,USAID s assistance to the Galapagos,1.0
3905,816,bt_nllb_swahili,USAID aid to the Galapagos,1.0
3906,816,bt_nllb_tamil,USAID assistance to the Galapagos area,1.0
3907,816,conceptluster.topn5.3.qld,usaid assistance galapagos galápagos islands united states agency international development,1.0
3908,816,docluster.topn10.3.qld,usaid assistance to galapagos,1.0
3909,816,glove.topn3,usaid assistance galapagos undp unicef aid providing galápagos kd,1.0
3910,816,original,USAID assistance to Galapagos,1.0
3911,816,relevancefeedback.topn10.qld,usaid assistance to galapagos doi conserv fy,1.0
3912,816,rm3.topn10.10.0.5.bm25,usaid assistance to galapagos doi conserv fy activ ecuador,1.0
3913,816,rm3.topn10.10.0.5.qld,usaid assistance to galapagos fy conserv doi,1.0
3914,816,sensedisambiguation,USAID assistance aid to Galapagos galapagos islands,1.0
3915,816,sensedisambiguation.replace,USAID aid to galapagos islands,1.0
3916,816,stem.krovetz,usaid assistance to galapago,1.0
3917,816,stem.lovins,usaid assist to galapago,1.0
3918,816,stem.paicehusk,usaid assist to galapago,1.0
3919,816,stem.porter,usaid assist to galapago,1.0
3920,816,stem.porter2,usaid assist to galapago,1.0
3921,816,stem.sstemmer,usaid assistance to galapago,1.0
3922,816,tagmee.topn3,usaid assistance galapagos United States Agency for International Development Galápagos Islands,1.0
3923,816,termluster.topn5.3.qld,usaid assistance galapagos activ area assist year work water year work water,1.0
3924,816,thesaurus.topn3,usaid assistance galapagos,1.0
3925,816,thesaurus.topn3.replace,usaid assistance galapagos,1.0
3926,816,wiki.topn3,usaid assistance galapagos united states agency international development international fund agricultural development international fund agricultural development united states agency international development islands ecuador biosphere reserves ecuador surfing locations ecuador galápagos islands,1.0
3927,816,wordnet.topn3,usaid assistance galapagos help Galapagos Islands,1.0
3928,816,wordnet.topn3.replace,usaid aid help Galapagos Islands,1.0
3929,817,-1,sports stadium naming rights,1.0
3930,817,bt_bing_arabic,Sports Stadium Nomenclature Rights,1.0
3931,817,bt_bing_french,Naming rights for sports stadiums,1.0
3932,817,bt_bing_german,Naming rights for sports stadiums,1.0
3933,817,bt_bing_korean,Sports Stadium Naming Rights,1.0
3934,817,bt_bing_persian,Sports Stadium Naming Rights,1.0
3935,817,bt_bing_russian,Naming rights of sports stadiums,1.0
3936,817,bt_bing_swahili,Sports Stadium Naming Rights,1.0
3937,817,bt_bing_tamil,Stadium naming rights,1.0
3938,817,bt_nllb_chinese_yue,The naming rights of the stadium,1.0
3939,817,bt_nllb_french,Name rights of the sports stadium,1.0
3940,817,bt_nllb_german,Sports stadium rights,1.0
3941,817,bt_nllb_malay,right to name sports stadiums,1.0
3942,817,bt_nllb_persian,Sports stadium naming rights,1.0
3943,817,bt_nllb_russian,right to name the sports stadium,1.0
3944,817,bt_nllb_swahili,right to the name of the stadium,1.0
3945,817,bt_nllb_tamil,Naming rights of the stadium,1.0
3946,817,conceptluster.topn5.3.qld,sports stadium naming rights naming rights stadium,1.0
3947,817,docluster.topn10.3.qld,sports stadium naming rights sport contract franchis tax,1.0
3948,817,glove.topn3,sports stadium naming rights ballpark arena mo k human freedom,1.0
3949,817,original,sports stadium naming rights,1.0
3950,817,sensedisambiguation.replace,sport stadium name right field,1.0
3951,817,stem.krovetz,sports stadium name rights,1.0
3952,817,stem.porter,sport stadium name right,1.0
3953,817,stem.porter2,sport stadium name right,1.0
3954,817,stem.sstemmer,sport stadium naming right,1.0
3955,817,tagmee.topn3,sports stadium naming rights Stadium Naming rights,1.0
3956,817,tagmee.topn3.replace,Stadium Naming rights,1.0
3957,817,thesaurus.topn3,sports stadium naming rights,1.0
3958,817,thesaurus.topn3.replace,sports stadium naming rights,1.0
3959,818,-1,Chaco Culture National Park,1.0
3960,818,anchor.topn3,chaco culture national park chilensis large lip semiárido sozialisten national noodzaak paris span magee 박찬욱 phokasomboun,1.0
3961,818,bt_bing_arabic,Chaco National Cultural Park,1.0
3962,818,bt_bing_chinese_simplified,Chaco Culture National Park,1.0
3963,818,bt_bing_french,Chaco Culture National Park,1.0
3964,818,bt_bing_german,Chaco Culture National Park,1.0
3965,818,bt_bing_korean,Chaco Cultural National Park,1.0
3966,818,bt_bing_malay,Chaco Cultural National Park,1.0
3967,818,bt_bing_persian,Chaco Culture National Park,1.0
3968,818,bt_bing_russian,Chaco National Park of Culture,1.0
3969,818,bt_bing_swahili,Chaco Culture National Park,1.0
3970,818,bt_nllb_arabic,The national park of culture of the Chaco,1.0
3971,818,bt_nllb_french,The Chaco National Park of Culture,1.0
3972,818,bt_nllb_german,The Chaco culture national park,1.0
3973,818,bt_nllb_malay,The Chaco Cultural Park,1.0
3974,818,bt_nllb_persian,The national park of the Chaco culture,1.0
3975,818,bt_nllb_russian,The Chaco National Park of Culture,1.0
3976,818,bt_nllb_swahili,The Chaco National Park,1.0
3977,818,conceptnet.topn3,chaco culture national park shako Kalashnikov culture flag,1.0
3978,818,docluster.topn10.3.qld,chaco culture national park mr cultur nation,1.0
3979,818,original,Chaco Culture National Park,1.0
3980,818,relevancefeedback.topn10.qld,chaco culture national park cultur nation mr,1.0
3981,818,rm3.topn10.10.0.5.bm25,chaco culture national park cultur mr,1.0
3982,818,rm3.topn10.10.0.5.qld,chaco culture national park mr cultur nation,1.0
3983,818,sensedisambiguation,Chaco Culture polish National Park parking lot,1.0
3984,818,sensedisambiguation.replace,Chaco polish national parking lot,1.0
3985,818,stem.krovetz,chaco culture national park,1.0
3986,818,stem.porter,chaco cultur nation park,1.0
3987,818,stem.porter2,chaco cultur nation park,1.0
3988,818,stem.sstemmer,chaco culture national park,1.0
3989,818,termluster.topn5.3.qld,chaco culture national park american canyon cultur site park nativ site park nativ american canyon chaco,1.0
3990,818,thesaurus.topn3,chaco culture national park,1.0
3991,818,thesaurus.topn3.replace,chaco culture national park,1.0
3992,818,wordnet.topn3.replace,chaco cultivation finish subject home commons green,1.0
3993,819,-1,1890 Census,0.0175
3994,819,word2vec.topn3,census censuses Censuses,1.0
3995,819,conceptluster.topn5.3.qld,census united states census,0.3333
3996,819,tagmee.topn3,census United States Census,0.3333
3997,819,wiki.topn3,census united states census united states census united states census united states census,0.3333
3998,819,word2vec.topn3.replace,censuses Censuses,0.3333
3999,819,tagmee.topn3.replace,United States Census,0.25
4000,819,wiki.topn3.replace,united states census united states census united states census united states census,0.25
4001,819,conceptnet.topn3,census population,0.1429
4002,819,rm3.topn10.10.0.5.qld,census censu record,0.1429
4003,819,docluster.topn10.3.qld,census censu popul,0.0667
4004,819,rm3.topn10.10.0.5.bm25,census censu veteran,0.0625
4005,819,glove.topn3,census population inhabitants,0.0588
4006,819,termluster.topn5.3.qld,census januari unit,0.0294
4007,819,relevancefeedback.topn10.qld,census censu tract popul record,0.0204
4008,819,bt_bing_arabic,Census,0.0175
4009,819,bt_bing_chinese_simplified,Census,0.0175
4010,819,bt_bing_french,Census,0.0175
4011,819,bt_bing_german,Census,0.0175
4012,819,bt_bing_korean,Census,0.0175
4013,819,bt_bing_malay,Census,0.0175
4014,819,bt_bing_persian,Census of,0.0175
4015,819,bt_bing_russian,Census of,0.0175
4016,819,bt_bing_swahili,census,0.0175
4017,819,bt_bing_tamil,Census of,0.0175
4018,819,bt_nllb_chinese_yue,The census,0.0175
4019,819,bt_nllb_french,Census of,0.0175
4020,819,bt_nllb_german,census,0.0175
4021,819,bt_nllb_korean,The census,0.0175
4022,819,bt_nllb_malay,census,0.0175
4023,819,bt_nllb_persian,The census,0.0175
4024,819,bt_nllb_russian,The census,0.0175
4025,819,bt_nllb_tamil,Census,0.0175
4026,819,original,Census,0.0175
4027,819,sensedisambiguation,Census,0.0175
4028,819,sensedisambiguation.replace,census,0.0175
4029,819,stem.krovetz,census,0.0175
4030,819,stem.lovins,census,0.0175
4031,819,stem.porter,censu,0.0175
4032,819,stem.porter2,census,0.0175
4033,819,stem.sstemmer,census,0.0175
4034,819,stem.trunc5,censu,0.0175
4035,819,thesaurus.topn3,census,0.0175
4036,819,thesaurus.topn3.replace,census,0.0175
4037,820,-1,imported fire ants,0.5
4038,820,anchor.topn3,imported fire ants illyrio championship ba ad,1.0
4039,820,bertqe.topn10.bm25,california alreadi tini d estruct,1.0
4040,820,bt_bing_persian,Fire ants are in,1.0
4041,820,bt_bing_swahili,inverted fire ants,1.0
4042,820,bt_nllb_persian,Fire ants are in,1.0
4043,820,conceptluster.topn5.3.qld,imported fire ants fire ant introduced species,1.0
4044,820,conceptnet.topn3,imported fire ants lighting a match smoke burn things insects colony social insects,1.0
4045,820,glove.topn3,imported fire ants exported termites,1.0
4046,820,sensedisambiguation,imported spell fire ants ant,1.0
4047,820,sensedisambiguation.replace,spell fire ant,1.0
4048,820,stem.trunc4,impo fire ants,1.0
4049,820,stem.trunc5,impor fire ants,1.0
4050,820,tagmee.topn3,imported fire ants Introduced species Fire ant,1.0
4051,820,tagmee.topn3.replace,Introduced species Fire ant,1.0
4052,820,wiki.topn3,imported fire ants invasivspecies introduced species cyperaceae introduced species leafcutter ant red imported firant queen ant fire ant,1.0
4053,820,wiki.topn3.replace,invasivspecies introduced species cyperaceae introduced species leafcutter ant red imported firant queen ant fire ant,1.0
4054,820,bt_bing_arabic,Imported fire ants,0.5
4055,820,bt_bing_chinese_simplified,Imported fire ants,0.5
4056,820,bt_bing_french,Imported Fire Ants,0.5
4057,820,bt_bing_german,Imported Fire Ants,0.5
4058,820,bt_bing_korean,Imported fire ants,0.5
4059,820,bt_bing_malay,Imported fire ants,0.5
4060,820,bt_bing_russian,Imported Fire Ants,0.5
4061,820,bt_bing_tamil,Imported fire ants,0.5
4062,820,bt_nllb_arabic,Imported fire ants,0.5
4063,820,bt_nllb_chinese_yue,Importing fire,0.5
4064,820,bt_nllb_french,imported fire ants,0.5
4065,820,bt_nllb_german,imported fire ants,0.5
4066,820,bt_nllb_malay,imported fire ants,0.5
4067,820,bt_nllb_russian,imported fire ants,0.5
4068,820,bt_nllb_tamil,Imported fire ants,0.5
4069,820,glove.topn3.replace,exported fire termites,0.5
4070,820,original,imported fire ants,0.5
4071,820,rm3.topn10.10.0.5.bm25,imported fire ants ant bait infect,0.5
4072,820,stem.krovetz,import fire ant,0.5
4073,820,stem.lovins,import fir ant,0.5
4074,820,stem.paicehusk,import fir ant,0.5
4075,820,stem.porter,import fire ant,0.5
4076,820,stem.porter2,import fire ant,0.5
4077,820,stem.sstemmer,imported fire ant,0.5
4078,820,thesaurus.topn3,imported fire ants,0.5
4079,820,thesaurus.topn3.replace,imported fire ants,0.5
4080,820,word2vec.topn3,imported fire ants exported flames wasps insects,0.5
4081,821,-1,Internet work-at-home scams,0.3333
4082,821,bt_bing_malay,Internet homework scams,1.0
4083,821,bt_nllb_german,Internet work to home fraud,1.0
4084,821,bt_nllb_malay,Internet fraud works at home,1.0
4085,821,bt_nllb_persian,Internet scams at work,1.0
4086,821,docluster.topn10.3.qld,internet work at home scams you work consum credit,1.0
4087,821,glove.topn3,internet work at home scams web online frauds,1.0
4088,821,glove.topn3.replace,web online work at home frauds,1.0
4089,821,rm3.topn10.10.0.5.bm25,internet work at home scams consum fraud credit s,1.0
4090,821,rm3.topn10.10.0.5.qld,internet work at home scams consum fraud credit s home,1.0
4091,821,bt_bing_chinese_simplified,Internet work from home scams,0.5
4092,821,bt_bing_french,Work from home scams on the internet,0.5
4093,821,bt_bing_german,Internet Fraud in Work from Home,0.5
4094,821,bt_bing_korean,Internet Work From Home Scam,0.5
4095,821,bt_bing_russian,Online Work from Home Scams,0.5
4096,821,bt_nllb_french,Internet scams at work from home,0.5
4097,821,relevancefeedback.topn10.qld,internet work at home scams work you home consum credit text s,0.5
4098,821,stem.lovins,internet work at hom scam,0.5
4099,821,stem.paicehusk,internet work at hom scam,0.5
4100,821,bt_bing_persian,Internet Scams Working at Home,0.3333
4101,821,bt_bing_swahili,Internet work scams at home,0.3333
4102,821,bt_bing_tamil,Internet work at home scams,0.3333
4103,821,bt_nllb_arabic,Internet scams at work at home,0.3333
4104,821,conceptnet.topn3,internet work at home scams,0.3333
4105,821,conceptnet.topn3.replace,internet work at home scams,0.3333
4106,821,original,Internet work at home scams,0.3333
4107,821,sensedisambiguation,Internet work at home scams scam,0.3333
4108,821,sensedisambiguation.replace,internet work at home scam,0.3333
4109,821,stem.krovetz,internet work at home scam,0.3333
4110,821,stem.porter,internet work at home scam,0.3333
4111,821,stem.porter2,internet work at home scam,0.3333
4112,821,stem.sstemmer,internet work at home scam,0.3333
4113,821,thesaurus.topn3,internet work at home scams,0.3333
4114,821,thesaurus.topn3.replace,internet work at home scams,0.3333
4115,821,word2vec.topn3,internet work at home scams online intenet work from home telecommuting telecommuter scammers frauds,0.3333
4116,822,-1,Custer's Last Stand,0.3333
4117,822,bt_bing_russian,Custer s Last Fight,1.0
4118,822,bertqe.topn10.qld,sit bull detail david fr barri,0.5
4119,822,bt_bing_arabic,Custer s last position,0.5
4120,822,bt_nllb_malay,Custer s last defense,0.5
4121,822,bt_nllb_russian,Custer s last shot,0.5
4122,822,docluster.topn10.3.qld,custer s last stand custer american,0.5
4123,822,bt_bing_french,Custer s Last Stand,0.3333
4124,822,bt_bing_german,Custer s Last Stand,0.3333
4125,822,bt_bing_korean,Custer s Last Stand,0.3333
4126,822,bt_bing_malay,Custer s Last Stand,0.3333
4127,822,bt_bing_persian,Custer s Last Stand,0.3333
4128,822,bt_bing_swahili,Custer s Last Stand,0.3333
4129,822,bt_bing_tamil,Custer s Last Stand,0.3333
4130,822,bt_nllb_french,Custer s last stand,0.3333
4131,822,original,Custer s Last Stand,0.3333
4132,822,sensedisambiguation,Custer s Last Stand,0.3333
4133,822,sensedisambiguation.replace,custer s last stand,0.3333
4134,822,stem.krovetz,custer s last stand,0.3333
4135,822,stem.lovins,custer s last stand,0.3333
4136,822,stem.porter,custer s last stand,0.3333
4137,822,stem.porter2,custer s last stand,0.3333
4138,822,stem.sstemmer,custer s last stand,0.3333
4139,822,thesaurus.topn3,custer s last stand,0.3333
4140,822,thesaurus.topn3.replace,custer s last stand,0.3333
4141,822,wordnet.topn3,custer s last stand George Armstrong Custer General Custer in conclusion final cobbler s last put up sales booth tie up,0.3333
4142,823,-1,Continuing care retirement communities,1.0
4143,823,bertqe.topn10.qld,continu care contract found chapter,1.0
4144,823,bt_bing_arabic,Continuing Care Retirement Communities,1.0
4145,823,bt_bing_french,Continuing Care Retirement Communities,1.0
4146,823,bt_bing_german,Continuous care of retirement home communities,1.0
4147,823,bt_bing_korean,Ongoing Care Retirement Community,1.0
4148,823,bt_bing_malay,Continuous care retirement community,1.0
4149,823,bt_bing_persian,Ongoing care of retirement communities,1.0
4150,823,bt_bing_russian,Continuing Care Retirement Communities,1.0
4151,823,bt_bing_swahili,Continuing to care for retirement communities,1.0
4152,823,bt_bing_tamil,Continuing Care Retirement Communities,1.0
4153,823,bt_nllb_arabic,Continuing care retirement communities,1.0
4154,823,bt_nllb_chinese_yue,Continuing to care for the retirement community,1.0
4155,823,bt_nllb_malay,The community of retired people continues to care,1.0
4156,823,bt_nllb_persian,Continuing care retirement communities,1.0
4157,823,conceptluster.topn5.3.qld,continuing care retirement communities continuing care retirement communities united states,1.0
4158,823,docluster.topn10.3.qld,continuing care retirement communities provid,1.0
4159,823,original,Continuing care retirement communities,1.0
4160,823,relevancefeedback.topn10.qld,continuing care retirement communities oper provid ccrc,1.0
4161,823,rm3.topn10.10.0.5.bm25,continuing care retirement communities oper,1.0
4162,823,rm3.topn10.10.0.5.qld,continuing care retirement communities oper provid ccrc,1.0
4163,823,sensedisambiguation,Continuing stay care worry retirement communities residential district,1.0
4164,823,stem.krovetz,continue care retirement community,1.0
4165,823,stem.porter,continu care retir commun,1.0
4166,823,stem.porter2,continu care retir communiti,1.0
4167,823,stem.sstemmer,continuing care retirement community,1.0
4168,823,tagmee.topn3,continuing care retirement communities Continuing care retirement communities in the United States,1.0
4169,823,tagmee.topn3.replace,Continuing care retirement communities in the United States,1.0
4170,823,thesaurus.topn3,continuing care retirement communities,1.0
4171,823,thesaurus.topn3.replace,continuing care retirement communities,1.0
4172,823,wiki.topn3,continuing care retirement communities continuing care retirement communities united states,1.0
4173,823,wiki.topn3.replace,continuing care retirement communities united states,1.0
4174,824,-1,Civil Air Patrol,1.0
4175,824,anchor.topn3,civil air patrol eforia ordinance spitalelor montasim dabatuyski foot nuship vessels,1.0
4176,824,bt_bing_arabic,Civil Aviation Patrol,1.0
4177,824,bt_bing_chinese_simplified,Civil Aviation Patrols,1.0
4178,824,bt_bing_french,Civil Air Patrol,1.0
4179,824,bt_bing_german,Civilian Air Patrol,1.0
