,qid,order,query,bm25.recip_rank
2610,SemSearch_ES-130,tagmee.topn3.replace,Plymouth Montserrat Police Police,0.0769
2611,SemSearch_ES-130,conceptluster.topn5.3.bm25,plymouth police department police plymouth montserrat,0.0714
2612,SemSearch_ES-130,conceptluster.topn5.3.qld,plymouth police department plymouth montserrat police,0.0714
2613,SemSearch_ES-131,-1,scpa san diego,0.5
2614,SemSearch_ES-131,anchor.topn3,scpa san diego cambridge boston line scammon dcr royal san baghdatí srisamart vahinetua,1.0
2615,SemSearch_ES-131,conceptluster.topn5.3.bm25,scpa san diego san diego,1.0
2616,SemSearch_ES-131,conceptluster.topn5.3.qld,scpa san diego san diego,1.0
2617,SemSearch_ES-131,glove.topn3,scpa san diego mangxamba kd francisco diego san francisco,1.0
2618,SemSearch_ES-131,tagmee.topn3,scpa san diego San Diego,1.0
2619,SemSearch_ES-132,-1,sealy mattress co,0.5
2620,SemSearch_ES-132,bt_bing_chinese_simplified,Sealy Mattress Company,1.0
2621,SemSearch_ES-132,bt_bing_korean,Sealy Mattress Company,1.0
2622,SemSearch_ES-132,relevancefeedback.topn10.qld,sealy mattress co seali michigan tempurped american v compani art,1.0
2623,SemSearch_ES-135,-1,spring shoes canada,0.025
2624,SemSearch_ES-135,sensedisambiguation,spring shoes shoe canada,0.05
2625,SemSearch_ES-136,-1,sri lanka government gazette,1.0
2626,SemSearch_ES-137,-1,steak express,0.0159
2627,SemSearch_ES-137,relevancefeedback.topn10.qld,steak express montana airlin team tender buttev restaur asteroid,0.125
2628,SemSearch_ES-137,glove.topn3,steak express grilled,0.0385
2629,SemSearch_ES-137,conceptnet.topn3,steak express meat fast train,0.0208
2630,SemSearch_ES-137,word2vec.topn3,steak express porterhouse sirloin,0.0204
2631,SemSearch_ES-139,-1,the big texan steak house,0.5
2632,SemSearch_ES-139,bt_bing_arabic,The Big Texan Steakhouse,1.0
2633,SemSearch_ES-139,bt_bing_korean,The Big Texas Steakhouse Tour Big Texan Steakhouse,1.0
2634,SemSearch_ES-139,bt_bing_malay,Texas Big Steak House,1.0
2635,SemSearch_ES-139,bt_bing_persian,Big Texas Steak House,1.0
2636,SemSearch_ES-139,bt_bing_russian,Large Texas Steakhouse,1.0
2637,SemSearch_ES-139,bt_nllb_korean,The big Texas steakhouse,1.0
2638,SemSearch_ES-139,bt_nllb_malay,Big house of Texas steaks,1.0
2639,SemSearch_ES-139,bt_nllb_persian,Big house of Texas meat,1.0
2640,SemSearch_ES-139,bt_nllb_russian,Big Texas steakhouse,1.0
2641,SemSearch_ES-139,bt_nllb_swahili,Big Texas steak house,1.0
2642,SemSearch_ES-139,conceptluster.topn5.3.bm25,big texan steak house big texan steak ranch,1.0
2643,SemSearch_ES-139,conceptluster.topn5.3.qld,big texan steak house big texan steak ranch,1.0
2644,SemSearch_ES-139,conceptnet.topn3,big texan steak house mountain bear city meat home room,1.0
2645,SemSearch_ES-139,conceptnet.topn3.replace,mountain bear city texan meat home room,1.0
2646,SemSearch_ES-139,glove.topn3,big texan steak house bigger huge californian kd grilled,1.0
2647,SemSearch_ES-139,relevancefeedback.topn10.bm25,the big texan steak house texa steakhous food motel lefevr competit missouri chestnut new,1.0
2648,SemSearch_ES-139,sensedisambiguation,the big large texan steak house theater,1.0
2649,SemSearch_ES-139,sensedisambiguation.replace,the large texan steak theater,1.0
2650,SemSearch_ES-139,stem.krovetz,the big texas steak house,1.0
2651,SemSearch_ES-139,stem.lovins,th big texan steak hous,1.0
2652,SemSearch_ES-139,stem.porter,the big texan steak hous,1.0
2653,SemSearch_ES-139,stem.porter2,the big texan steak hous,1.0
2654,SemSearch_ES-139,tagmee.topn3,big texan steak house The Big Texan Steak Ranch The Big Texan Steak Ranch,1.0
2655,SemSearch_ES-139,tagmee.topn3.replace,The Big Texan Steak Ranch The Big Texan Steak Ranch,1.0
2656,SemSearch_ES-139,wiki.topn3,big texan steak house buda texas turkey texas super bowl sunday big texan steak ranch buda texas turkey texas super bowl sunday big texan steak ranch,1.0
2657,SemSearch_ES-139,wiki.topn3.replace,buda texas turkey texas super bowl sunday big texan steak ranch buda texas turkey texas super bowl sunday big texan steak ranch,1.0
2658,SemSearch_ES-139,wordnet.topn3.replace,large gravid handsome texan steak theater home firm,1.0
2659,SemSearch_ES-14,-1,ben franklin,1.0
2660,SemSearch_ES-141,-1,ventura county court,1.0
2661,SemSearch_ES-15,-1,bradley center,0.3333
2662,SemSearch_ES-15,conceptluster.topn5.3.bm25,bradley center bmo harris bradley center,1.0
2663,SemSearch_ES-15,conceptluster.topn5.3.qld,bradley center bmo harris bradley center,1.0
2664,SemSearch_ES-15,tagmee.topn3,bradley center BMO Harris Bradley Center,1.0
2665,SemSearch_ES-15,tagmee.topn3.replace,BMO Harris Bradley Center,1.0
2666,SemSearch_ES-15,wiki.topn3,bradley center marquette golden eagles basketball venues milwaukee panthers men s basketball uw milwaukepanther arena bmo harris bradley center,1.0
2667,SemSearch_ES-15,wiki.topn3.replace,marquette golden eagles basketball venues milwaukee panthers men s basketball uw milwaukepanther arena bmo harris bradley center,0.5
2668,SemSearch_ES-16,-1,brooklyn bridge,1.0
2669,SemSearch_ES-17,-1,butte montana,1.0
2670,SemSearch_ES-18,-1,canasta cards,1.0
2671,SemSearch_ES-19,-1,carl lewis,1.0
2672,SemSearch_ES-2,-1,B. F. Skinner,1.0
2673,SemSearch_ES-20,-1,carolina,1.0
2674,SemSearch_ES-21,-1,charles darwin,1.0
2675,SemSearch_ES-22,-1,city of charlotte,1.0
2676,SemSearch_ES-23,-1,city of virginia beach,1.0
2677,SemSearch_ES-24,-1,coastal carolina,1.0
2678,SemSearch_ES-25,-1,david suchet,0.3333
2679,SemSearch_ES-25,relevancefeedback.topn10.qld,david suchet battl film hidden warner freud live,1.0
2680,SemSearch_ES-25,wordnet.topn3,david suchet St David Jacques Louis David Saint David,1.0
2681,SemSearch_ES-25,wordnet.topn3.replace,St David Jacques Louis David Saint David suchet,1.0
2682,SemSearch_ES-25,wiki.topn3,david suchet kelly hunter giles foster lydia wilson david suchet,0.5
2683,SemSearch_ES-26,-1,disney orlando,1.0
2684,SemSearch_ES-28,-1,el salvador,1.0
2685,SemSearch_ES-29,-1,ellis college,0.0103
2686,SemSearch_ES-29,conceptnet.topn3,ellis college elijah ellisize elis degree,0.0167
2687,SemSearch_ES-3,-1,Bookwork,0.2
2688,SemSearch_ES-3,relevancefeedback.topn10.bm25,bookwork conserv smith book artist art elizabeth galleri,0.3333
2689,SemSearch_ES-3,relevancefeedback.topn10.qld,bookwork conserv book artist smith art elizabeth galleri,0.3333
2690,SemSearch_ES-30,-1,eloan line of credit,0.25
2691,SemSearch_ES-30,bt_bing_arabic,Ilwan Line of Credit,1.0
2692,SemSearch_ES-30,bt_nllb_french,line of credit,1.0
2693,SemSearch_ES-30,bt_nllb_russian,credit line,1.0
2694,SemSearch_ES-30,bt_nllb_swahili,line of credit,1.0
2695,SemSearch_ES-30,glove.topn3,eloan line credit same loans banks,1.0
2696,SemSearch_ES-30,glove.topn3.replace,eloan same loans banks,1.0
2697,SemSearch_ES-30,stem.trunc5,eloan line of credi,1.0
2698,SemSearch_ES-30,conceptnet.topn3.replace,eloan straight coast charge card,0.5
2699,SemSearch_ES-30,tagmee.topn3.replace,E Loan Line of credit,0.5
2700,SemSearch_ES-31,-1,emery,1.0
2701,SemSearch_ES-32,-1,fitzgerald auto mall chambersburg pa,0.1667
2702,SemSearch_ES-32,bt_nllb_arabic,Fitzgerald car dealership in camberburg,1.0
2703,SemSearch_ES-32,conceptnet.topn3,fitzgerald auto mall chambersburg pa Francis Scott Key Fitzgerald Edward Fitzgerald car franklin county Pennsylvania public address system,1.0
2704,SemSearch_ES-32,word2vec.topn3,fitzgerald auto mall chambersburg pa plame novak byrne automotive automobile shopping ma p a ba,1.0
2705,SemSearch_ES-32,wordnet.topn3,fitzgerald auto mall chambersburg pa Ella Fitzgerald F Scott Fitzgerald Francis Scott Key Fitzgerald motorcar machine automobile shopping center center shopping centre protactinium atomic number Keystone State,1.0
2706,SemSearch_ES-32,bt_bing_tamil,Fitzgerald Auto Mall Chambersburg Ba,0.5
2707,SemSearch_ES-32,bt_nllb_malay,Fitzgerald auto mall Chambersburg is the,0.5
2708,SemSearch_ES-32,bt_nllb_swahili,fitzgerald auto mall chambersburg by,0.5
2709,SemSearch_ES-32,bt_bing_arabic,Fitzgerald Auto Mall Chambersburg Pennsylvania,0.3333
2710,SemSearch_ES-32,bt_bing_chinese_simplified,Fitzgerald Auto Mall in Chambersburg Pennsylvania,0.3333
2711,SemSearch_ES-32,bt_bing_russian,Fitzgerald Auto Mall Chambersburg Pennsylvania,0.3333
2712,SemSearch_ES-32,conceptnet.topn3.replace,Francis Scott Key Fitzgerald Edward Fitzgerald car mall franklin county Pennsylvania public address system,0.3333
2713,SemSearch_ES-32,bt_nllb_french,the automobile shopping centre in fitzgerald chambersburg pa,0.25
2714,SemSearch_ES-32,bt_bing_french,Fitzgerald Auto Mall Chambersburg PA United States,0.2
2715,SemSearch_ES-33,-1,harry potter,1.0
2716,SemSearch_ES-34,-1,harry potter movie,1.0
2717,SemSearch_ES-36,-1,imdb batman returns,0.3333
2718,SemSearch_ES-37,-1,jack johnson,1.0
2719,SemSearch_ES-38,-1,jack the ripper,1.0
2720,SemSearch_ES-39,-1,james caldwell high school,1.0
2721,SemSearch_ES-4,-1,NAACP Image Awards,1.0
2722,SemSearch_ES-40,-1,james clayton md,0.0222
2723,SemSearch_ES-40,tagmee.topn3.replace,James Clayton engineer,0.5
2724,SemSearch_ES-40,conceptluster.topn5.3.bm25,james clayton md james clayton engineer,0.3333
2725,SemSearch_ES-40,conceptluster.topn5.3.qld,james clayton md james clayton engineer,0.3333
2726,SemSearch_ES-40,tagmee.topn3,james clayton md James Clayton engineer,0.3333
2727,SemSearch_ES-40,bt_nllb_arabic,James Clayton,0.0714
2728,SemSearch_ES-40,bt_bing_chinese_simplified,James Clayton James Clayton MD,0.0526
2729,SemSearch_ES-40,sensedisambiguation.replace,james clayton mendelevium,0.037
2730,SemSearch_ES-41,-1,joan of arc,1.0
2731,SemSearch_ES-42,-1,john maxwell,1.0
2732,SemSearch_ES-45,-1,keith urban,1.0
2733,SemSearch_ES-47,-1,king arthur,1.0
2734,SemSearch_ES-49,-1,laura bush,1.0
2735,SemSearch_ES-5,-1,Scott County,1.0
2736,SemSearch_ES-50,-1,laura steele bob and tom,0.0
2737,SemSearch_ES-50,tagmee.topn3.replace,The Bob amp Tom Show,0.0417
2738,SemSearch_ES-50,wiki.topn3.replace,bob amp tom show,0.0417
2739,SemSearch_ES-50,conceptluster.topn5.3.bm25,laura steele bob tom bob amp tom show,0.0263
2740,SemSearch_ES-50,conceptluster.topn5.3.qld,laura steele bob tom bob amp tom show,0.0263
2741,SemSearch_ES-50,tagmee.topn3,laura steele bob tom The Bob amp Tom Show,0.0263
2742,SemSearch_ES-50,wiki.topn3,laura steele bob tom bob amp tom show,0.0263
2743,SemSearch_ES-52,-1,lincoln park,0.5
2744,SemSearch_ES-53,-1,lynchburg virginia,1.0
2745,SemSearch_ES-54,-1,marc anthony,0.5
2746,SemSearch_ES-54,bt_bing_swahili,ANTHONY YA MARC,1.0
2747,SemSearch_ES-54,sensedisambiguation,marc anthony antony,1.0
2748,SemSearch_ES-54,sensedisambiguation.replace,marc antony,1.0
2749,SemSearch_ES-56,-1,mario bros,0.5
2750,SemSearch_ES-56,relevancefeedback.topn10.bm25,mario bros game smash palett,1.0
2751,SemSearch_ES-56,word2vec.topn3,mario bros luigi yoshi nintendo bros brothers,1.0
2752,SemSearch_ES-56,word2vec.topn3.replace,luigi yoshi nintendo bros brothers,1.0
2753,SemSearch_ES-57,-1,martin luther king,1.0
2754,SemSearch_ES-58,-1,mason ohio,0.0714
2755,SemSearch_ES-58,bt_bing_french,Mason Ohio United States,1.0
2756,SemSearch_ES-58,wordnet.topn3,mason ohio A E W Mason George Mason Freemason OH Buckeye State,0.1111
2757,SemSearch_ES-58,relevancefeedback.topn10.qld,mason ohio hous f west,0.0833
2758,SemSearch_ES-59,-1,"mercy hospital in des moines, ia",1.0
2759,SemSearch_ES-6,-1,air wisconsin,0.5
2760,SemSearch_ES-60,-1,michael douglas,1.0
2761,SemSearch_ES-61,-1,mr rourke fantasy island,0.0435
2762,SemSearch_ES-61,bt_nllb_arabic,Mr Roark is a fantasy island,0.5
2763,SemSearch_ES-61,bt_nllb_chinese_yue,Mr Roark s fantasy island is the only one that is not,0.5
2764,SemSearch_ES-61,bt_nllb_korean,Mr Roark the island of Fantasy,0.5
2765,SemSearch_ES-61,bt_nllb_persian,Mr Roark the Island of Fantasy,0.5
2766,SemSearch_ES-61,bt_nllb_german,Mr Rourke Fantasy Island is the only place where you can find it,0.2
2767,SemSearch_ES-61,anchor.topn3,mr rourke fantasy island mr mrs chansiri steindam streckeisen ganopoda bijith türkeli,0.0625
2768,SemSearch_ES-63,-1,old winchester shotguns,0.5
2769,SemSearch_ES-63,bt_bing_arabic,Old Winchester rifles,1.0
2770,SemSearch_ES-63,bt_bing_tamil,Old Winchester rifles,1.0
2771,SemSearch_ES-63,bt_nllb_arabic,The old Winchester rifle,1.0
2772,SemSearch_ES-63,bt_nllb_chinese_yue,The old Winchester gun,1.0
2773,SemSearch_ES-63,bt_nllb_french,The old Winchester hunting rifles,1.0
2774,SemSearch_ES-63,bt_nllb_korean,The old Winchester gun,1.0
2775,SemSearch_ES-63,bt_nllb_malay,The old Winchester rifle,1.0
2776,SemSearch_ES-63,bt_nllb_persian,The old Winchester guns,1.0
2777,SemSearch_ES-63,bt_nllb_russian,Old Winchester guns,1.0
2778,SemSearch_ES-63,bt_nllb_swahili,old Winchester guns,1.0
2779,SemSearch_ES-63,bt_nllb_tamil,The old Winchester rifles,1.0
2780,SemSearch_ES-63,relevancefeedback.topn10.bm25,old winchester shotguns model winchest action hr oklahoma cooei shoot leveract johnson miroku,1.0
2781,SemSearch_ES-63,sensedisambiguation.replace,previous winchester shotgun,1.0
2782,SemSearch_ES-65,-1,orlando florida,1.0
2783,SemSearch_ES-66,-1,overeaters anonymous,1.0
2784,SemSearch_ES-67,-1,ovguide movies,0.5
2785,SemSearch_ES-67,bertqe.topn10.bm25,servic similarentitynam ov ovguid ovguid,1.0
2786,SemSearch_ES-67,bertqe.topn10.qld,logocapt ovguid logo logo,1.0
2787,SemSearch_ES-67,bt_bing_chinese_simplified,OVGUIDE FILMS,1.0
2788,SemSearch_ES-67,bt_bing_french,Films OvGuide,1.0
2789,SemSearch_ES-67,bt_bing_german,Ovguide Films,1.0
2790,SemSearch_ES-67,bt_bing_korean,OVGUIDE VIDEOS,1.0
2791,SemSearch_ES-67,bt_bing_malay,OvGuide Films,1.0
2792,SemSearch_ES-67,bt_bing_persian,OvGuide Videos,1.0
2793,SemSearch_ES-67,glove.topn3.replace,ovguide films,1.0
2794,SemSearch_ES-67,relevancefeedback.topn10.qld,ovguide movies video gidget tv spivack district eguid seri bohnett florida,1.0
2795,SemSearch_ES-67,stem.lovins,ovguid mov,1.0
2796,SemSearch_ES-67,word2vec.topn3.replace,ovguide films,1.0
2797,SemSearch_ES-68,-1,pierce county washington,0.5
2798,SemSearch_ES-68,bt_bing_chinese_simplified,Pierce County Washington State,1.0
2799,SemSearch_ES-7,-1,airsoft glock,0.25
2800,SemSearch_ES-7,conceptnet.topn3,airsoft glock soft pellet a gun manufacturer,1.0
2801,SemSearch_ES-7,relevancefeedback.topn10.bm25,airsoft glock armi gun tokyo grenad blindfir kill king,1.0
2802,SemSearch_ES-7,relevancefeedback.topn10.qld,airsoft glock armi tokyo gun boondock grenad blindfir her,1.0
2803,SemSearch_ES-7,wiki.topn3,airsoft glock hollow point bullet caliber airsoft gun airsoft gap firearms semi automatipistols austria mm auto firearms glock,1.0
2804,SemSearch_ES-7,word2vec.topn3,airsoft glock paintball MilSim uzi ak,1.0
2805,SemSearch_ES-7,anchor.topn3,airsoft glock gun electr characters gung ho glock geizer vineta,0.5
2806,SemSearch_ES-7,bt_bing_french,Airsoft lock,0.5
2807,SemSearch_ES-7,bt_nllb_french,Airsoft glue,0.5
2808,SemSearch_ES-7,conceptnet.topn3.replace,soft pellet a gun manufacturer,0.5
2809,SemSearch_ES-7,stem.trunc5,airso glock,0.5
2810,SemSearch_ES-7,glove.topn3,airsoft glock paintball airguns mm timo,0.3333
2811,SemSearch_ES-7,word2vec.topn3.replace,paintball MilSim uzi ak,0.3333
2812,SemSearch_ES-70,-1,radio italia online,0.0769
2813,SemSearch_ES-70,relevancefeedback.topn10.bm25,radio italia online edg network content cabl televis music sky,0.25
2814,SemSearch_ES-70,glove.topn3,radio italia online broadcast broadcasts forza berlusconi internet web,0.1429
2815,SemSearch_ES-70,sensedisambiguation,radio radio receiver italia italy online on line,0.1111
2816,SemSearch_ES-71,-1,richmond virginia,1.0
2817,SemSearch_ES-72,-1,rock 103 memphis,0.5
2818,SemSearch_ES-72,conceptluster.topn5.3.bm25,rock memphis memphis tennessee wegr,1.0
2819,SemSearch_ES-72,conceptluster.topn5.3.qld,rock memphis wegr memphis tennessee,1.0
2820,SemSearch_ES-72,rm3.topn10.10.0.5.bm25,rock 103 memphis,1.0
2821,SemSearch_ES-72,rm3.topn10.10.0.5.qld,rock 103 memphis,1.0
2822,SemSearch_ES-72,tagmee.topn3,rock memphis WEGR Memphis Tennessee,1.0
2823,SemSearch_ES-72,tagmee.topn3.replace,WEGR Memphis Tennessee,1.0
2824,SemSearch_ES-73,-1,rowan university,1.0
2825,SemSearch_ES-74,-1,sacred heart u,0.04
2826,SemSearch_ES-74,bt_nllb_arabic,The Sacred Heart,0.5
2827,SemSearch_ES-74,bt_nllb_chinese_yue,The Sacred Heart,0.5
2828,SemSearch_ES-74,bt_nllb_french,the sacred heart,0.5
2829,SemSearch_ES-74,bt_nllb_german,The Sacred Heart,0.5
2830,SemSearch_ES-74,bt_nllb_korean,The Sacred Heart,0.5
2831,SemSearch_ES-74,bt_nllb_persian,The Sacred Heart,0.5
2832,SemSearch_ES-74,bt_nllb_russian,The Sacred Heart,0.5
2833,SemSearch_ES-74,bt_nllb_swahili,holy heart,0.0909
2834,SemSearch_ES-74,word2vec.topn3,sacred heart u holy non sacred soul heart favo ur wateva,0.0833
2835,SemSearch_ES-74,bertqe.topn10.qld,disambigu sacr heart hospit disambigu,0.0556
2836,SemSearch_ES-74,conceptnet.topn3,sacred heart u home uranium,0.0455
2837,SemSearch_ES-75,-1,sagemont church houston tx,0.0
2838,SemSearch_ES-75,bt_nllb_chinese_yue,Sagemont Church Houston is located in the heart of downtown Houston,0.25
2839,SemSearch_ES-75,bt_nllb_persian,The Church of the Sacred Heart of Houston Tx,0.1111
2840,SemSearch_ES-75,glove.topn3,sagemont church houston tx catholic dallas texas hnkj austin,0.1
2841,SemSearch_ES-75,glove.topn3.replace,sagemont catholic dallas texas hnkj austin,0.0769
2842,SemSearch_ES-75,bt_bing_chinese_simplified,Sagmont Church Houston Texas,0.0208
2843,SemSearch_ES-75,bt_bing_arabic,Sagemont Church Houston Texas,0.0189
2844,SemSearch_ES-75,bt_bing_french,Sagemont Church Houston Texas,0.0189
2845,SemSearch_ES-75,bt_bing_russian,Sagemont Church Houston Texas,0.0189
2846,SemSearch_ES-75,word2vec.topn3,sagemont church houston tx chapel whitney dallas austin texas rx,0.0128
2847,SemSearch_ES-75,bt_nllb_french,Church of Sagemont Houston,0.0101
2848,SemSearch_ES-76,-1,san antonio,0.5
2849,SemSearch_ES-76,bt_nllb_tamil,San Antonio is a city in the United States,1.0
2850,SemSearch_ES-76,wiki.topn3,san antonio san antonio texas san antonio metropolitan area el paso texas san antonio,1.0
2851,SemSearch_ES-76,wiki.topn3.replace,san antonio texas san antonio metropolitan area el paso texas san antonio,1.0
2852,SemSearch_ES-77,-1,savannah tech,1.0
2853,SemSearch_ES-78,-1,sharp pc,1.0
2854,SemSearch_ES-79,-1,shobana masala,0.1111
2855,SemSearch_ES-79,conceptnet.topn3.replace,shobana blend,0.25
2856,SemSearch_ES-79,bt_nllb_french,masala from shobana,0.1667
2857,SemSearch_ES-79,conceptluster.topn5.3.bm25,shobana masala masala film shobana,0.1667
2858,SemSearch_ES-79,conceptluster.topn5.3.qld,shobana masala masala film shobana,0.1667
2859,SemSearch_ES-79,tagmee.topn3,shobana masala Shobana Masala film,0.1667
2860,SemSearch_ES-79,tagmee.topn3.replace,Shobana Masala film,0.1667
2861,SemSearch_ES-80,-1,sonny and cher,1.0
2862,SemSearch_ES-81,-1,south dakota state university,1.0
2863,SemSearch_ES-82,-1,st lucia,1.0
2864,SemSearch_ES-83,-1,st paul saints,0.25
2865,SemSearch_ES-83,sensedisambiguation,st paul saints saint,0.3333
2866,SemSearch_ES-84,-1,the dish danielle fishel,1.0
2867,SemSearch_ES-85,-1,the longest yard sale,1.0
2868,SemSearch_ES-86,-1,the morning call lehigh valley pa,0.1667
2869,SemSearch_ES-86,bt_bing_arabic,Morning Call Lehigh Valley Pennsylvania,1.0
2870,SemSearch_ES-86,bt_bing_persian,Morning call Lehigh Valley Foot,1.0
2871,SemSearch_ES-86,bt_nllb_arabic,The morning call to Yeog Valley,1.0
2872,SemSearch_ES-86,bt_nllb_french,The morning call to Lehigh Valley,1.0
2873,SemSearch_ES-86,bt_nllb_swahili,morning call Lehigh Valley on,1.0
2874,SemSearch_ES-86,bt_nllb_tamil,Morning call to the Lehigh Valley,1.0
2875,SemSearch_ES-86,conceptluster.topn5.3.bm25,morning call lehigh valley pa lehigh valley pennsylvania morning call,1.0
2876,SemSearch_ES-86,conceptluster.topn5.3.qld,morning call lehigh valley pa lehigh valley pennsylvania morning call,1.0
2877,SemSearch_ES-86,sensedisambiguation.replace,the morning margin call lehigh valley public address system,1.0
2878,SemSearch_ES-86,tagmee.topn3,morning call lehigh valley pa The Morning Call Lehigh Valley Pennsylvania,1.0
2879,SemSearch_ES-86,tagmee.topn3.replace,The Morning Call Lehigh Valley Pennsylvania,1.0
2880,SemSearch_ES-86,sensedisambiguation,the morning call margin call lehigh valley pa public address system,0.5
2881,SemSearch_ES-86,wordnet.topn3,morning call lehigh valley pa dawn morning time birdsong bid forebode vale pappa dada pop,0.5
2882,SemSearch_ES-86,bt_bing_korean,Tour Morning Collihigh Valley Pennsylvania,0.3333
2883,SemSearch_ES-86,wiki.topn3,morning call lehigh valley pa eritimes news thbeaver county times philadelphia daily news morning call lehigh valley allentown pennsylvania lehigh county pennsylvania lehigh valley pennsylvania new jersey cities pennsylvania pennsylvania,0.3333
2884,SemSearch_ES-86,relevancefeedback.topn10.qld,the morning call lehigh valley pa pennsylvania vallei ryan mall,0.25
2885,SemSearch_ES-86,relevancefeedback.topn10.bm25,the morning call lehigh valley pa pennsylvania ryan mall,0.2
2886,SemSearch_ES-86,wiki.topn3.replace,eritimes news thbeaver county times philadelphia daily news morning call lehigh valley allentown pennsylvania lehigh county pennsylvania lehigh valley pennsylvania new jersey cities pennsylvania pennsylvania,0.2
2887,SemSearch_ES-88,-1,thomas jefferson,1.0
2888,SemSearch_ES-89,-1,university of north dakota,1.0
2889,SemSearch_ES-9,-1,american embassy nairobi,0.1667
2890,SemSearch_ES-9,bt_nllb_chinese_yue,The US Embassy in Nairobi,1.0
2891,SemSearch_ES-9,bt_nllb_german,The US Embassy in Nairobi,1.0
2892,SemSearch_ES-9,stem.krovetz,america embassy nairobi,1.0
2893,SemSearch_ES-9,tagmee.topn3.replace,United States United States Nairobi,1.0
2894,SemSearch_ES-9,bt_bing_arabic,U S Embassy in Nairobi,0.3333
2895,SemSearch_ES-9,bt_bing_chinese_simplified,U S Embassy in Nairobi,0.3333
2896,SemSearch_ES-9,bt_bing_french,U S Embassy in Nairobi,0.3333
2897,SemSearch_ES-9,bt_bing_korean,U S Embassy in Nairobi,0.3333
2898,SemSearch_ES-9,bt_bing_persian,the U S Embassy Nairobi,0.3333
2899,SemSearch_ES-9,bt_bing_russian,U S Embassy Nairobi,0.3333
2900,SemSearch_ES-9,bt_bing_swahili,U S Embassy in Nairobi,0.3333
2901,SemSearch_ES-9,bt_bing_tamil,U S Embassy in Nairobi,0.3333
2902,SemSearch_ES-9,bt_nllb_arabic,The U S Embassy in Nairobi,0.3333
2903,SemSearch_ES-9,bt_nllb_french,U S Embassy in Nairobi,0.3333
2904,SemSearch_ES-9,bt_nllb_malay,The U S Embassy in Nairobi,0.3333
2905,SemSearch_ES-9,bt_nllb_persian,The U S Embassy in Nairobi,0.3333
2906,SemSearch_ES-9,bt_nllb_russian,The U S Embassy in Nairobi,0.3333
2907,SemSearch_ES-9,bt_nllb_swahili,U S Embassy in Nairobi,0.3333
2908,SemSearch_ES-9,bt_nllb_tamil,The U S Embassy in Nairobi,0.3333
2909,SemSearch_ES-9,conceptluster.topn5.3.bm25,american embassy nairobi united states nairobi,0.3333
2910,SemSearch_ES-9,conceptluster.topn5.3.qld,american embassy nairobi nairobi united states,0.3333
2911,SemSearch_ES-9,conceptnet.topn3.replace,dollar embassy nairobi,0.3333
2912,SemSearch_ES-9,tagmee.topn3,american embassy nairobi United States United States Nairobi,0.3333
2913,SemSearch_ES-9,wiki.topn3,american embassy nairobi superpowers former confederations establishments united states united states superpowers former confederations establishments united states united states populated places nairobi province provinces kenya nairobi nairobi,0.3333
2914,SemSearch_ES-9,glove.topn3,american embassy nairobi u s consulate kampala kenya,0.2
2915,SemSearch_ES-90,-1,university of phoenix,1.0
2916,SemSearch_ES-91,-1,westminster abbey,1.0
2917,SemSearch_ES-93,-1,08 toyota tundra,1.0
2918,SemSearch_ES-94,-1,Hugh Downs,0.1111
2919,SemSearch_ES-95,-1,MADRID,0.5
2920,SemSearch_ES-95,bt_nllb_chinese_yue,Madrid is the city of Madrid,1.0
2921,SemSearch_ES-95,bt_nllb_french,The city of Madrid,1.0
2922,SemSearch_ES-95,bt_nllb_malay,The city of Madrid,1.0
2923,SemSearch_ES-95,word2vec.topn3,madrid barcelona athletico atletico,1.0
2924,SemSearch_ES-96,-1,New England Coffee,1.0
2925,SemSearch_ES-97,-1,PINK PANTHER 2,1.0
2926,SemSearch_ES-98,-1,University of Texas at Austin,1.0
2927,SemSearch_ES-99,-1,University of York,1.0
2928,SemSearch_LS-1,-1,Apollo astronauts who walked on the Moon,1.0
2929,SemSearch_LS-10,-1,did nicole kidman have any siblings,0.0323
2930,SemSearch_LS-10,wordnet.topn3.replace,nicole kidman sib,1.0
2931,SemSearch_LS-10,bt_bing_swahili,Was Nicole Kidman with her siblings,0.5
2932,SemSearch_LS-10,conceptluster.topn5.3.bm25,nicole kidman siblings nicole kidman sibling,0.5
2933,SemSearch_LS-10,conceptluster.topn5.3.qld,nicole kidman siblings sibling nicole kidman,0.5
2934,SemSearch_LS-10,tagmee.topn3,nicole kidman siblings Nicole Kidman Sibling,0.5
2935,SemSearch_LS-10,tagmee.topn3.replace,Nicole Kidman Sibling,0.5
2936,SemSearch_LS-10,termluster.topn5.3.bm25,nicole kidman siblings,0.5
2937,SemSearch_LS-10,termluster.topn5.3.qld,nicole kidman siblings,0.5
2938,SemSearch_LS-10,thesaurus.topn3,nicole kidman siblings,0.5
2939,SemSearch_LS-10,thesaurus.topn3.replace,nicole kidman siblings,0.5
2940,SemSearch_LS-10,bt_nllb_persian,Nicole Kidman had a sister and a brother,0.3333
2941,SemSearch_LS-10,wordnet.topn3,nicole kidman siblings sib,0.3333
2942,SemSearch_LS-10,anchor.topn3,nicole kidman siblings jikyo k ennedi chelamah klusman rejment,0.25
2943,SemSearch_LS-10,bt_nllb_swahili,Did Nicole Kidman have a brother and sister,0.2
2944,SemSearch_LS-10,bt_nllb_arabic,Did Nicole Kidman have any brothers and sisters,0.1429
