,qid,order,query,bm25.ndcg
1220,610,conceptluster.topn5.3.bm25,minimum wage adverse impact minimum wage,0.1775
1221,610,conceptluster.topn5.3.qld,minimum wage adverse impact minimum wage,0.1775
1222,610,tagmee.topn3,minimum wage adverse impact Minimum wage,0.1775
1223,611,-1,Kurds Germany violence,0.348
1224,611,bt_bing_swahili,The German Kurds riots,0.5597
1225,611,glove.topn3,kurds germany violence kurdish sunnis german berlin violent bloodshed,0.5216
1226,611,glove.topn3.replace,kurdish sunnis german berlin violent bloodshed,0.4613
1227,611,tagmee.topn3.replace,Kurds in Germany,0.4542
1228,611,wiki.topn3.replace,kurds germany,0.4542
1229,611,stem.lovins,kurd german viol,0.4504
1230,611,stem.paicehusk,kurd germany viol,0.4448
1231,611,bt_bing_malay,German Kurds violence,0.3968
1232,611,sensedisambiguation,Kurds kurd Germany violence,0.3941
1233,611,conceptluster.topn5.3.bm25,kurds germany violence kurds germany,0.3834
1234,611,conceptluster.topn5.3.qld,kurds germany violence kurds germany,0.3834
1235,611,tagmee.topn3,kurds germany violence Kurds in Germany,0.3834
1236,611,wiki.topn3,kurds germany violence kurds germany,0.3834
1237,611,word2vec.topn3,kurds germany violence kurdish europe france germany bloodshed counter violence,0.351
1238,612,-1,Tibet protesters,0.4725
1239,612,relevancefeedback.topn10.qld,tibet protesters percent u hi dollar tibetan from artist polic,0.678
1240,612,relevancefeedback.topn10.bm25,tibet protesters u tibetan chines polic china danc lama,0.6738
1241,612,glove.topn3,tibet protesters tibetan tibetans demonstrators protestors,0.6599
1242,612,word2vec.topn3,tibet protesters tibetan tibetans xinjiang protestors demonstrators,0.6482
1243,612,bt_nllb_chinese_yue,Tibetans are demonstrating,0.6204
1244,612,conceptnet.topn3,tibet protesters Himalayas a demonstration obstructing justice,0.6116
1245,612,bt_bing_german,Tibet demonstrators,0.5769
1246,612,glove.topn3.replace,tibetan tibetans demonstrators protestors,0.57
1247,612,bt_nllb_swahili,Tibetans marching in the streets,0.5614
1248,612,bt_nllb_malay,The Tibetan prosecutor,0.5467
1249,612,bt_bing_chinese_simplified,Tibetan protesters,0.5405
1250,612,bt_bing_french,Tibetan Protesters,0.5405
1251,612,bt_bing_korean,Tibetan protesters,0.5405
1252,612,bt_bing_malay,Tibetan protesters,0.5405
1253,612,bt_bing_persian,Tibetan protesters,0.5405
1254,612,bt_bing_swahili,Tibetan protesters,0.5405
1255,612,bt_nllb_french,Tibetan protesters,0.5405
1256,612,bt_nllb_german,Tibetan protesters,0.5405
1257,612,bt_nllb_korean,The Tibetan protests,0.5405
1258,612,bt_nllb_persian,Tibetan protesters,0.5405
1259,612,bt_nllb_russian,Tibetan protesters,0.5405
1260,612,bt_nllb_tamil,The Tibetan protesters,0.5405
1261,612,word2vec.topn3.replace,tibetan tibetans xinjiang protestors demonstrators,0.4819
1262,613,-1,Berlin wall disposal,0.3724
1263,613,bertqe.topn10.qld,along berlin wall rang clang,0.4368
1264,613,bt_bing_russian,Dismantling the Berlin Wall,0.4182
1265,613,bt_bing_french,Removal of the Berlin Walls,0.3972
1266,613,bt_bing_persian,Removal of the Berlin Wall,0.3972
1267,613,bt_bing_tamil,Removal of the Berlin Wall,0.3972
1268,613,bt_nllb_arabic,Removing the Berlin Wall,0.3972
1269,613,bt_nllb_russian,Removing the Berlin Wall,0.3972
1270,614,-1,Flavr Savr tomato,0.3143
1271,614,bt_nllb_korean,The Flavour of the Sabre Tomatoes,0.4825
1272,614,bt_bing_arabic,Tomato Flaver Saver,0.3336
1273,615,-1,timber exports Asia,0.2518
1274,615,glove.topn3,timber exports asia logging lumber imports asian europe,0.5676
1275,615,conceptluster.topn5.3.bm25,timber exports asia lumber export,0.4703
1276,615,conceptluster.topn5.3.qld,timber exports asia export lumber,0.4703
1277,615,glove.topn3.replace,logging lumber imports asian europe,0.4653
1278,615,wordnet.topn3,timber exports asia timberland forest timbre,0.4001
1279,615,tagmee.topn3,timber exports asia Lumber Export Asia,0.3724
1280,615,wiki.topn3,timber exports asia logging sawmill hay lumber import servic economics food processing export north america africa north america asia,0.3491
1281,615,bt_bing_malay,Asian timber exports,0.3319
1282,615,bt_bing_swahili,Asian timber exports,0.3319
1283,615,word2vec.topn3,timber exports asia lumber wood imports asia europe asian,0.3247
1284,615,sensedisambiguation,timber timbre exports export Asia,0.2918
1285,615,tagmee.topn3.replace,Lumber Export Asia,0.2796
1286,616,-1,Volkswagen Mexico,0.8196
1287,616,anchor.topn3,volkswagen mexico vw t t golf volkswagen mexico histori mexoamerica mexico govern,0.8281
1288,617,-1,Russia Cuba economy,0.3386
1289,617,sensedisambiguation.replace,soviet union cuba economy,0.545
1290,617,sensedisambiguation,Russia soviet union Cuba economy,0.5123
1291,617,relevancefeedback.topn10.bm25,russia cuba economy petroleum associ societi oil sugar dollar,0.3953
1292,617,glove.topn3,russia cuba economy russian ukraine cuban havana economic,0.387
1293,617,conceptluster.topn5.3.bm25,russia cuba economy economy cuba,0.3425
1294,617,conceptluster.topn5.3.qld,russia cuba economy economy cuba,0.3425
1295,618,-1,Ayatollah Khomeini death,0.2551
1296,618,word2vec.topn3,ayatollah khomeini death marja Khomeni khamenei Khomenei dying,0.5373
1297,618,word2vec.topn3.replace,marja Khomeni khamenei Khomenei dying,0.4492
1298,618,glove.topn3.replace,khamenei khomeini ruhollah ayatollah died dead,0.3311
1299,618,bt_bing_korean,Ayatollah Khomeini dies,0.3138
1300,618,sensedisambiguation,Ayatollah Khomeini death end,0.3137
1301,618,conceptnet.topn3,ayatollah khomeini death Ayatollah Ruholla Khomeini killing life a war,0.3058
1302,618,sensedisambiguation.replace,ayatollah khomeini end,0.3044
1303,618,wiki.topn3.replace,supreme leaders iran supremleader iran iranian people indian descent ruhollah khomeini personifications death mictlan lucifer death personification,0.3044
1304,618,glove.topn3,ayatollah khomeini death khamenei khomeini ruhollah ayatollah died dead,0.3034
1305,618,conceptnet.topn3.replace,ayatollah Ayatollah Ruholla Khomeini killing life a war,0.2981
1306,618,anchor.topn3,ayatollah khomeini death khooyi ayahtolla abd os samad ghods e iran khoemini khomeini al jamadi phonphanit qorayshi,0.2941
1307,618,wiki.topn3,ayatollah khomeini death supreme leaders iran supremleader iran iranian people indian descent ruhollah khomeini personifications death mictlan lucifer death personification,0.2927
1308,618,wordnet.topn3,ayatollah khomeini death Ayatollah Ruholla Khomeini Ayatollah Khomeini dying last,0.2628
1309,618,bt_nllb_chinese_yue,Ayatollah Khomeini is dead,0.2611
1310,618,bt_nllb_malay,Ayatollah Khomeini is dead,0.2611
1311,619,-1,Winnie Mandela scandal,0.8293
1312,619,conceptluster.topn5.3.bm25,winnie mandela scandal winnie madikizela mandela scandal tv series,0.8411
1313,619,conceptluster.topn5.3.qld,winnie mandela scandal winnie madikizela mandela scandal tv series,0.8411
1314,619,tagmee.topn3,winnie mandela scandal Winnie Madikizela Mandela Scandal TV series,0.8411
1315,620,-1,France nuclear testing,0.1688
1316,620,bt_bing_chinese_simplified,French nuclear test,0.4846
1317,620,bt_bing_korean,French nuclear tests,0.4846
1318,620,bt_bing_malay,French nuclear test,0.4846
1319,620,bt_bing_persian,French nuclear test,0.4846
1320,620,bt_bing_swahili,French nuclear tests,0.4846
1321,620,bt_nllb_chinese_yue,French nuclear tests,0.4846
1322,620,bt_nllb_korean,French nuclear test,0.4846
1323,620,bt_nllb_malay,French nuclear tests,0.4846
1324,620,bt_nllb_persian,French nuclear tests,0.4846
1325,620,conceptnet.topn3,france nuclear testing country Paris biology,0.2315
1326,621,-1,women ordained Church of England,0.7184
1327,621,bt_nllb_korean,Women priests in the Church of England,0.8431
1328,621,bt_nllb_russian,women of the Church of England,0.8256
1329,621,bt_bing_persian,Women designated the Church of England,0.8043
1330,621,tagmee.topn3,women ordained church england Ordination Church of England,0.7876
1331,621,bt_nllb_arabic,The leading women of the Church of England,0.7601
1332,621,conceptluster.topn5.3.bm25,women ordained church england ordination,0.7494
1333,621,conceptluster.topn5.3.qld,women ordained church england ordination,0.7494
1334,622,-1,price fixing,0.2017
1335,623,-1,toxic chemical weapon,0.3958
1336,623,wiki.topn3.replace,lethal dose precursor chemistry intraperitoneal injection toxicity male mediated teratogens sarin chemical weapons convention chemical weapon,0.5023
1337,623,wiki.topn3,toxic chemical weapon lethal dose precursor chemistry intraperitoneal injection toxicity male mediated teratogens sarin chemical weapons convention chemical weapon,0.4868
1338,623,wordnet.topn3,toxic chemical weapon chemical substance weapon system artillery,0.4711
1339,623,relevancefeedback.topn10.qld,toxic chemical weapon convent chemic,0.4225
1340,624,-1,SDI Star Wars,0.4203
1341,624,relevancefeedback.topn10.qld,sdi star wars said comput program technolog rockwel billion beryllium soviet missil,0.6265
1342,624,conceptnet.topn3,sdi star wars strategic defense initiative sun violence force,0.6247
1343,624,tagmee.topn3.replace,Strategic Defense Initiative Star Wars,0.6095
1344,624,conceptluster.topn5.3.bm25,sdi star wars strategic defense initiative,0.5886
1345,624,conceptluster.topn5.3.qld,sdi star wars strategic defense initiative,0.5886
1346,624,tagmee.topn3,sdi star wars Strategic Defense Initiative Star Wars,0.5869
1347,624,sensedisambiguation,SDI Star star topology Wars war,0.4552
1348,624,bt_nllb_korean,SDI Star Wars is on the way,0.4362
1349,624,wiki.topn3,sdi star wars neutron bomb counterforce mutual assured destruction strategic defense initiative politics fiction r d monomyths star wars,0.4361
1350,625,-1,arrests bombing WTC,0.1774
1351,625,bt_bing_arabic,World Trade Center bombing arrests,0.4381
1352,625,bt_bing_chinese_simplified,Arrest for the bombing of the World Trade Center,0.4381
1353,625,bt_bing_tamil,World Trade Center bombing arrests,0.4381
1354,625,bt_nllb_arabic,Arrested by the World Trade Center bombing,0.4381
1355,625,bt_nllb_german,Arrested in the bombing of the World Trade Center,0.4381
1356,625,tagmee.topn3.replace,Arrest Bomb World Trade Center,0.4381
1357,625,anchor.topn3.replace,arrests bombing pilishvili aldeobaldia towers phas,0.3558
1358,625,wiki.topn3,arrests bombing wtc law enforcement agency powers assault trial arrest trinitrotoluene dynamite bombs bomb world trade center,0.3245
1359,625,conceptluster.topn5.3.bm25,arrests bombing wtc world trade center arrest bomb,0.3025
1360,625,conceptluster.topn5.3.qld,arrests bombing wtc world trade center arrest bomb,0.3025
1361,625,tagmee.topn3,arrests bombing wtc Arrest Bomb World Trade Center,0.3025
1362,625,sensedisambiguation,arrests arrest bombing fail WTC world trade center,0.2866
1363,625,anchor.topn3,arrests bombing wtc pilishvili aldeobaldia towers phas,0.2832
1364,625,wordnet.topn3,arrests bombing wtc check stay turn back bombard bombardment flush it twin towers World Trade Center,0.2536
1365,625,bt_bing_russian,arrests the explosion at the World Trade Center,0.2372
1366,625,relevancefeedback.topn10.qld,arrests bombing wtc arhu jordan new exchang trade report mr compani drug,0.22
1367,626,-1,human stampede,0.5022
1368,626,bt_bing_russian,Stampede,0.6674
1369,626,tagmee.topn3.replace,Stampede,0.6674
1370,626,conceptluster.topn5.3.bm25,human stampede stampede,0.6273
1371,626,conceptluster.topn5.3.qld,human stampede stampede,0.6273
1372,626,tagmee.topn3,human stampede Stampede,0.6273
1373,626,conceptnet.topn3,human stampede body run,0.5699
1374,627,-1,Russian food crisis,0.0627
1375,627,conceptluster.topn5.3.bm25,russian food crisis food security russian cuisine,0.1224
1376,627,conceptluster.topn5.3.qld,russian food crisis russian cuisine food security,0.1224
1377,627,tagmee.topn3,russian food crisis Russian cuisine Food security,0.1224
1378,627,glove.topn3,russian food crisis russia moscow supplies turmoil crises,0.0634
1379,628,-1,U.S. invasion of Panama,0.3406
1380,628,relevancefeedback.topn10.qld,u s invasion of panama u noriega said have forc american,0.5629
1381,628,wiki.topn3,u s invasion panama panama panama operation golden pheasant united states invasion panama,0.5158
1382,628,relevancefeedback.topn10.bm25,u s invasion of panama u noriega said forc women presid,0.515
1383,628,bt_bing_arabic,American invasion of Panama,0.5101
1384,628,conceptluster.topn5.3.bm25,u s invasion panama united states invasion panama,0.4705
1385,628,conceptluster.topn5.3.qld,u s invasion panama united states invasion panama,0.4705
1386,628,tagmee.topn3,u s invasion panama United States invasion of Panama,0.4705
1387,628,bt_nllb_tamil,The United States invasion of Panama,0.4599
1388,628,tagmee.topn3.replace,United States invasion of Panama,0.4599
1389,628,sensedisambiguation,U S united states government invasion of Panama,0.4468
1390,628,wiki.topn3.replace,panama panama operation golden pheasant united states invasion panama,0.4385
1391,628,sensedisambiguation.replace,united states government invasion of panama,0.4265
1392,628,conceptnet.topn3,u s invasion panama canal,0.421
1393,628,bt_bing_persian,US invasion of Panama,0.4172
1394,628,bt_nllb_german,The US invasion of Panama,0.4172
1395,628,bt_nllb_russian,US invasion of Panama,0.4172
1396,628,rm3.topn10.10.0.5.bm25,U.S. invasion of Panama,0.4123
1397,628,rm3.topn10.10.0.5.qld,U.S. invasion of Panama,0.4123
1398,628,bertqe.topn10.qld,panama all object have now,0.3809
1399,628,anchor.topn3,u s invasion panama us c alphabet elongatopothyn chlorotocella sorosporium tusia panama histori guatemala,0.3602
1400,629,-1,abortion clinic attack,0.4979
1401,630,-1,Gulf War Syndrome,0.9232
1402,630,wiki.topn3,gulf war syndrome gulf war syndrome borden institute united states army medical research institutof chemical defense gulf war syndrome,0.9313
1403,631,-1,Mandela South Africa President,0.2383
1404,631,conceptluster.topn5.3.bm25,mandela south africa president nelson mandela union south africa president mexico,0.2512
1405,631,conceptluster.topn5.3.qld,mandela south africa president nelson mandela union south africa president mexico,0.2512
1406,631,tagmee.topn3,mandela south africa president Nelson Mandela Union of South Africa President of Mexico,0.2512
1407,632,-1,southeast Asia tin mining,0.3905
1408,632,tagmee.topn3.replace,Southeast Asia Tin Tin mining,0.5032
1409,632,sensedisambiguation.replace,southeasterly asia tin mining,0.4572
1410,632,wiki.topn3,southeast asia tin mining southeast asia brunei laos southeast asia tin manganese iron tin tin sources tradin ancient times traditional mining capcornwall mine tin mining,0.4506
1411,632,relevancefeedback.topn10.bm25,southeast asia tin mining mine tonn dollar arrest rubi pound yen countri vietnam,0.4474
1412,632,conceptluster.topn5.3.bm25,southeast asia tin mining southeast asia tin tin mining,0.439
1413,632,conceptluster.topn5.3.qld,southeast asia tin mining tin tin mining southeast asia,0.439
1414,632,tagmee.topn3,southeast asia tin mining Southeast Asia Tin Tin mining,0.439
1415,632,wiki.topn3.replace,southeast asia brunei laos southeast asia tin manganese iron tin tin sources tradin ancient times traditional mining capcornwall mine tin mining,0.4327
1416,633,-1,Welsh devolution,0.544
1417,633,relevancefeedback.topn10.qld,welsh devolution wale ireland mr parti he cent would labour major,0.7098
1418,633,relevancefeedback.topn10.bm25,welsh devolution wale mr cent ireland he would scottish labour parti,0.7014
1419,633,conceptluster.topn5.3.bm25,welsh devolution devolution united kingdom wales,0.612
1420,633,conceptluster.topn5.3.qld,welsh devolution devolution united kingdom wales,0.612
1421,633,glove.topn3,welsh devolution wales scottish decentralization decentralisation,0.61
1422,634,-1,L-tryptophan deaths,0.8506
1423,634,wiki.topn3,l tryptophan deaths tyrosine methionine acidiamino acids tryptophan lifexpectancy disease herd immunity mortality rate,0.9236
1424,634,bt_bing_malay,L tryptophan s death,0.8921
1425,634,wordnet.topn3,l tryptophan deaths dying last,0.8903
1426,634,glove.topn3,l tryptophan deaths l cysteine spermidine fatalities,0.8851
1427,634,bt_bing_french,Death from L tryptophan,0.8674
1428,634,bt_bing_german,Deaths from L tryptophan,0.8674
1429,634,bt_nllb_german,Deaths from L tryptophan,0.8674
1430,634,bt_nllb_persian,Death from L Tryptophan,0.8674
1431,634,bt_nllb_russian,Death from L tryptophan,0.8674
1432,634,bt_nllb_swahili,Death from L tryptophan,0.8674
1433,634,conceptnet.topn3.replace,l tryptophan fighting war love,0.866
1434,634,word2vec.topn3,l tryptophan deaths fatalities killings,0.8589
1435,634,conceptnet.topn3,l tryptophan deaths fighting war love,0.8523
1436,634,conceptluster.topn5.3.bm25,l tryptophan deaths tryptophan mortality rate,0.8507
1437,634,conceptluster.topn5.3.qld,l tryptophan deaths tryptophan mortality rate,0.8507
1438,634,tagmee.topn3,l tryptophan deaths Tryptophan Mortality rate,0.8507
1439,635,-1,doctor assisted suicides,0.7932
1440,635,relevancefeedback.topn10.bm25,doctor assisted suicides said he suicid she kevorkian assist adkin,0.8885
1441,635,relevancefeedback.topn10.qld,doctor assisted suicides he said she harper suicid kevorkian adkin can,0.8789
1442,635,conceptluster.topn5.3.bm25,doctor assisted suicides assisted suicide physician suicide,0.8066
1443,635,conceptluster.topn5.3.qld,doctor assisted suicides suicide assisted suicide physician,0.8066
1444,635,tagmee.topn3,doctor assisted suicides Physician Assisted suicide Suicide,0.8066
1445,636,-1,jury duty exemptions,0.2679
1446,636,word2vec.topn3,jury duty exemptions jurors obligation,0.4686
1447,636,bt_bing_tamil,Jury duty exclusions,0.3429
1448,636,relevancefeedback.topn10.bm25,jury duty exemptions juri should travel he wine human soviet duti militari,0.3244
1449,636,stem.trunc4,jury duty exem,0.3116
1450,636,stem.trunc5,jury duty exemp,0.3116
1451,636,bt_bing_arabic,Exemptions from jury duty,0.2685
1452,636,bt_bing_french,Exemptions from jury duty,0.2685
1453,636,bt_bing_german,Exemption from jury duty,0.2685
1454,636,bt_bing_russian,Exemption from jury duty,0.2685
1455,636,bt_nllb_arabic,Exemptions from jury duty,0.2685
1456,636,bt_nllb_french,exemptions from the duty of jury,0.2685
1457,636,bt_nllb_malay,exemption from the jury duty,0.2685
1458,636,bt_nllb_persian,Exemption from jury duty,0.2685
1459,637,-1,human growth hormone (HGH),0.6219
1460,638,-1,wrongful convictions,0.0936
1461,638,sensedisambiguation,wrongful convictions conviction,0.1203
1462,639,-1,consumer on-line shopping,0.3113
1463,639,conceptluster.topn5.3.bm25,consumer on line shopping consumer online shopping,0.4278
1464,639,conceptluster.topn5.3.qld,consumer on line shopping online shopping consumer,0.4278
1465,639,tagmee.topn3,consumer on line shopping Consumer Online shopping,0.4278
1466,639,wordnet.topn3,consumer on line shopping online shit give away grass,0.3837
1467,639,wiki.topn3,consumer on line shopping return investment business plan formal statements consumer point sale business to business digital marketing online shopping,0.3706
1468,639,relevancefeedback.topn10.bm25,consumer on line shopping line price multimedia paper presid akihabara shop were cent promot,0.3555
1469,639,bt_bing_arabic,Online shopping for consumers,0.3396
1470,639,bt_bing_chinese_simplified,Consumers shop online,0.3396
1471,639,bt_bing_french,Online Shopping for Consumers,0.3396
1472,639,bt_bing_german,Online shopping for consumers,0.3396
1473,639,bt_bing_korean,Consumer Online Shopping,0.3396
1474,639,bt_bing_persian,Consumer Online Shopping,0.3396
1475,639,bt_bing_russian,Consumer Online Shopping,0.3396
1476,639,bt_bing_swahili,Consumer online shopping,0.3396
1477,639,bt_bing_tamil,Consumer Online Shopping,0.3396
1478,639,bt_nllb_arabic,Online shopping for the consumer,0.3396
1479,639,bt_nllb_chinese_yue,Consumers shop online,0.3396
1480,639,bt_nllb_german,Online shopping for consumers,0.3396
1481,639,bt_nllb_korean,Consumers shopping online,0.3396
1482,639,bt_nllb_persian,Consumer online shopping,0.3396
1483,639,bt_nllb_swahili,online shopping for consumers,0.3396
1484,639,tagmee.topn3.replace,Consumer Online shopping,0.3396
1485,639,word2vec.topn3,consumer on line shopping customer online off line web based mall malls,0.3261
1486,639,glove.topn3,consumer on line shopping retail internet based off line malls mall,0.3205
1487,640,-1,maternity leave policies,0.4766
1488,640,relevancefeedback.topn10.qld,maternity leave policies nurs matern week pai her benefit,0.6165
1489,640,bt_nllb_german,maternity leave,0.5691
1490,640,relevancefeedback.topn10.bm25,maternity leave policies matern pai benefit week nurs comrad,0.523
1491,640,bt_bing_german,Maternity Leave Guidelines,0.5017
1492,641,-1,Valdez wildlife marine life,0.4989
1493,641,relevancefeedback.topn10.bm25,valdez wildlife marine life said exxon otter oil,0.795
1494,641,relevancefeedback.topn10.qld,valdez wildlife marine life said oil exxon tanker otter,0.7288
1495,641,conceptnet.topn3.replace,valdez wildlife United States nautical death water,0.577
1496,641,conceptnet.topn3,valdez wildlife marine life United States nautical death water,0.5764
1497,641,bt_nllb_swahili,The marine animals of Valdez,0.5721
1498,641,wiki.topn3,valdez wildlife marine life alyeska pipelinserviccompany exxon valdez oil spill controversies exxon valdez wildlife habitat conservation birdwatching wildlife plankton oceanography ocean current marine biology plankton oceanography ocean current marine biology,0.558
1499,641,bt_nllb_french,Wildlife in Valdez,0.5361
1500,641,bt_nllb_malay,Wildlife of Valdez,0.5361
1501,641,conceptluster.topn5.3.bm25,valdez wildlife marine life wildlife marine biology exxon valdez,0.5275
1502,641,conceptluster.topn5.3.qld,valdez wildlife marine life exxon valdez wildlife marine biology,0.5275
1503,641,stem.lovins,valdez wildlif mar lif,0.5192
1504,641,tagmee.topn3.replace,Exxon Valdez Wildlife Marine biology Marine biology,0.5069
1505,641,wiki.topn3.replace,alyeska pipelinserviccompany exxon valdez oil spill controversies exxon valdez wildlife habitat conservation birdwatching wildlife plankton oceanography ocean current marine biology plankton oceanography ocean current marine biology,0.5064
1506,642,-1,Tiananmen Square protesters,0.3147
1507,642,wordnet.topn3.replace,tiananmen foursquare lame demonstrator dissident objector,0.4785
1508,642,relevancefeedback.topn10.bm25,tiananmen square protesters prison leaflet protest report ha polic here beij student zhou,0.3355
1509,642,wiki.topn3,tiananmen square protesters student protests china china socialism china tiananmen square protests,0.3318
1510,642,relevancefeedback.topn10.qld,tiananmen square protesters prison leaflet polic beij ha protest he parliament student,0.3171
1511,643,-1,salmon dams Pacific northwest,0.274
1512,643,wiki.topn3,salmon dams pacific northwest alaskan cuisine salmon trout salmon hydraulistructures dams barrages dam geography pacifinorthwest puget sound bodies water washington state pacific northwest,0.3174
1513,643,conceptnet.topn3,salmon dams pacific northwest food fish control rivers ocean,0.3024
1514,643,relevancefeedback.topn10.qld,salmon dams pacific northwest forest speci court dam power sea net inn,0.2748
1515,644,-1,exotic animals import,0.1662
1516,645,-1,software piracy,0.8485
1517,645,relevancefeedback.topn10.qld,software piracy softwar compani,0.8779
1518,646,-1,food stamps increase,0.4112
1519,646,bt_bing_malay,Food stamps rise,0.5909
1520,646,wordnet.topn3,food stamps increase solid food food for thought nutrient pigeonhole revenue stamp boss step up gain,0.536
1521,646,bertqe.topn10.bm25,food stamp mai worsen problem,0.4396
1522,647,-1,windmill electricity,0.4231
1523,647,wordnet.topn3,windmill electricity wind generator aerogenerator electrical energy,0.7306
1524,647,wordnet.topn3.replace,wind generator aerogenerator electrical energy,0.6969
1525,647,bt_bing_french,Wind Power,0.6956
1526,647,bt_bing_tamil,Wind power,0.6956
1527,647,bt_nllb_tamil,Wind power,0.6956
1528,647,relevancefeedback.topn10.qld,windmill electricity wind i share drug class power,0.6309
1529,647,relevancefeedback.topn10.bm25,windmill electricity wind i power class she publish calcul,0.574
1530,647,bt_nllb_korean,Wind power plants,0.4906
1531,647,bt_nllb_arabic,Electricity from windmills,0.4252
1532,647,bt_nllb_french,electricity from windmills,0.4252
1533,647,bt_nllb_german,Electricity from windmills,0.4252
1534,648,-1,family leave law,0.3074
1535,648,bt_nllb_german,Family leave,0.5223
1536,648,bt_nllb_korean,Family leave,0.5223
1537,648,conceptluster.topn5.3.bm25,family leave law law parental leave,0.3324
1538,648,conceptluster.topn5.3.qld,family leave law law parental leave,0.3324
1539,648,tagmee.topn3,family leave law Parental leave Law,0.3324
1540,649,-1,computer viruses,0.7526
1541,649,relevancefeedback.topn10.bm25,computer viruses comput viru softwar network,0.8537
1542,649,relevancefeedback.topn10.qld,computer viruses viru comput network,0.8424
1543,649,conceptluster.topn5.3.bm25,computer viruses computer virus,0.8151
1544,649,conceptluster.topn5.3.qld,computer viruses computer virus,0.8151
1545,649,word2vec.topn3,computer viruses software virus malware,0.8074
1546,649,sensedisambiguation.replace,computer virus,0.8038
1547,649,stem.krovetz,computer virus,0.8038
1548,649,stem.lovins,computer virus,0.8038
1549,649,stem.paicehusk,comput virus,0.8038
1550,649,stem.porter,comput virus,0.8038
1551,649,stem.porter2,comput virus,0.8038
1552,649,tagmee.topn3.replace,Computer virus Computer virus,0.8038
1553,649,tagmee.topn3,computer viruses Computer virus Computer virus,0.7951
1554,649,wordnet.topn3.replace,computing device electronic computer figurer computer virus virus,0.7882
1555,649,wordnet.topn3,computer viruses computing machine computing device electronic computer virus computer virus,0.785
1556,649,glove.topn3,computer viruses software virus infect,0.7696
1557,649,word2vec.topn3.replace,software virus malware,0.7686
1558,650,-1,tax evasion indicted,0.198
1559,650,relevancefeedback.topn10.qld,tax evasion indicted hunter mr tripp feder yuan hoff milken i,0.4222
1560,650,relevancefeedback.topn10.bm25,tax evasion indicted i feder mr ftc gioiosa gotti hunter charg hoff her,0.4204
1561,650,bt_bing_arabic,Tax evasion charged,0.2725
1562,650,bt_bing_french,Tax evasion charged,0.2725
1563,650,bt_bing_german,Charges of tax evasion,0.2725
1564,650,bt_bing_persian,Tax evasion was charged,0.2725
1565,650,bt_nllb_arabic,Charges of tax evasion,0.2725
1566,650,bt_nllb_french,charge of tax evasion,0.2725
1567,650,bt_nllb_german,Charged with tax evasion,0.2725
1568,650,bt_nllb_korean,Charged with tax evasion,0.2725
1569,650,bt_nllb_swahili,tax evasion charges,0.2725
1570,650,word2vec.topn3,tax evasion indicted taxation evading convicted arrested acquitted,0.2672
1571,650,bt_nllb_malay,Tax fraud charges,0.247
1572,650,bt_bing_tamil,Allegations of tax evasion,0.2393
1573,650,bt_nllb_tamil,The tax evasion charges were dropped,0.2371
1574,650,wiki.topn3,tax evasion indicted bank fraud arrest warrant plea bargain tax evasion appeal felony contempt court indictment,0.2013
1575,651,-1,U.S. ethnic population,0.0
1576,651,relevancefeedback.topn10.bm25,u s ethnic population asian albanian educ state citi peopl aidayev hispan,0.2801
1577,651,bt_bing_tamil,Ethnic American population,0.1645
1578,651,bt_nllb_arabic,The racial population in the United States,0.1389
1579,651,tagmee.topn3.replace,Ethnic group Demographics of India,0.1202
1580,651,conceptluster.topn5.3.bm25,u s ethnic population demographics india ethnic group,0.116
1581,651,conceptluster.topn5.3.qld,u s ethnic population demographics india ethnic group,0.116
1582,651,tagmee.topn3,u s ethnic population Ethnic group Demographics of India,0.116
1583,651,rm3.topn10.10.0.5.bm25,U.S. ethnic population,0.0971
1584,651,rm3.topn10.10.0.5.qld,U.S. ethnic population,0.0971
1585,651,bt_nllb_chinese_yue,The population of the United States,0.0887
1586,651,bt_nllb_korean,The population of the United States,0.0887
1587,651,bt_nllb_german,US population,0.0567
1588,651,bt_bing_arabic,Ethnic population of the United States,0.0543
1589,651,bt_bing_french,Ethnic population of the United States,0.0543
1590,651,bt_nllb_french,Ethnic population of the United States,0.0543
1591,651,bt_nllb_malay,Ethnic population of the United States,0.0543
1592,651,bt_nllb_persian,Ethnic population of the United States,0.0543
1593,651,bt_nllb_russian,Ethnic population of the United States,0.0543
1594,651,wiki.topn3,u s ethnic population ethnigroups cultural assimilation human migration ethnic group dravidian languages ayodhya list scheduled tribes india demographics india,0.052
1595,651,bt_nllb_swahili,The number of Native Americans,0.0273
1596,651,bt_bing_swahili,Demographics of the United States,0.0256
1597,651,conceptnet.topn3,u s ethnic population person people number,0.0223
1598,651,bt_bing_korean,U S Racial Population,0.0117
1599,652,-1,OIC Balkans 1990s,0.5084
1600,652,stem.trunc5,oic balka s,0.5378
1601,652,sensedisambiguation.replace,OIC balkans nineties,0.515
1602,652,rm3.topn10.10.0.5.bm25,OIC Balkans 1990s,0.5096
1603,652,rm3.topn10.10.0.5.qld,OIC Balkans 1990s,0.5096
1604,653,-1,ETA Basque terrorism,0.724
1605,653,stem.trunc5,eta basqu terro,0.8053
1606,653,wiki.topn3.replace,eta separatist group eta s ceasefirdeclaration santiago brouard plaza república dominicana bombing basque conflict,0.7834
1607,653,bt_nllb_malay,ETA of Basque terrorists,0.7734
